compra,venda,data
196.85,197.84,04-07-1988
198.48,199.47,05-07-1988
200.11,201.11,06-07-1988
201.83,202.84,07-07-1988
203.53,204.55,08-07-1988
205.28,206.31,11-07-1988
207.1,208.13,12-07-1988
208.92,209.97,13-07-1988
210.8,211.86,14-07-1988
212.84,213.91,15-07-1988
214.99,216.07,18-07-1988
217.2,218.29,19-07-1988
219.49,220.59,20-07-1988
222.2,223.31,21-07-1988
224.94,226.07,22-07-1988
227.73,228.87,25-07-1988
230.68,231.83,26-07-1988
233.85,235.02,27-07-1988
237.17,238.35,28-07-1988
240.53,241.73,29-07-1988
242.48,243.69,01-08-1988
244.5,245.72,02-08-1988
246.53,247.77,03-08-1988
248.59,249.83,04-08-1988
250.71,251.97,05-08-1988
252.86,254.12,08-08-1988
255.02,256.29,09-08-1988
257.2,258.48,10-08-1988
259.39,260.69,11-08-1988
261.51,262.82,12-08-1988
263.65,264.97,15-08-1988
265.81,267.14,16-08-1988
267.99,269.32,17-08-1988
270.17,271.52,18-08-1988
272.38,273.74,19-08-1988
274.61,275.98,22-08-1988
276.8,278.18,23-08-1988
279.0,280.4,24-08-1988
281.23,282.64,25-08-1988
283.65,285.07,26-08-1988
286.09,287.52,29-08-1988
288.55,289.99,30-08-1988
291.03,292.49,31-08-1988
293.67,295.13,01-09-1988
296.32,297.8,02-09-1988
299.0,300.49,05-09-1988
301.7,303.21,06-09-1988
304.53,306.05,08-09-1988
307.38,308.92,09-09-1988
310.35,311.9,12-09-1988
313.35,314.91,13-09-1988
316.37,317.95,14-09-1988
319.75,321.35,15-09-1988
323.17,324.78,16-09-1988
326.62,328.25,19-09-1988
330.1,331.76,20-09-1988
333.63,335.3,21-09-1988
337.19,338.88,22-09-1988
340.79,342.5,23-09-1988
344.5,346.22,26-09-1988
348.28,350.02,27-09-1988
352.1,353.86,28-09-1988
356.9,358.68,29-09-1988
361.17,362.98,30-09-1988
365.39,367.22,03-10-1988
369.66,371.51,04-10-1988
373.98,375.85,05-10-1988
378.35,380.24,06-10-1988
382.77,384.68,07-10-1988
387.24,389.18,11-10-1988
391.77,393.73,12-10-1988
396.69,398.68,13-10-1988
401.68,403.69,14-10-1988
407.21,409.24,17-10-1988
412.81,414.87,18-10-1988
418.49,420.58,19-10-1988
424.25,426.37,20-10-1988
430.09,432.24,21-10-1988
436.01,438.19,24-10-1988
442.27,444.48,25-10-1988
448.62,450.86,26-10-1988
455.02,457.29,27-10-1988
461.04,463.34,28-10-1988
466.43,468.76,01-11-1988
471.88,474.24,02-11-1988
477.4,479.79,03-11-1988
482.89,485.3,04-11-1988
488.44,490.88,07-11-1988
494.04,496.51,08-11-1988
499.69,502.19,09-11-1988
505.41,507.94,10-11-1988
511.18,513.74,11-11-1988
517.02,519.6,14-11-1988
522.86,525.47,16-11-1988
528.6,531.24,17-11-1988
534.4,537.08,18-11-1988
540.28,542.98,21-11-1988
546.21,548.94,22-11-1988
552.21,554.97,23-11-1988
558.27,561.07,24-11-1988
564.41,567.23,25-11-1988
570.61,573.46,28-11-1988
576.87,579.76,29-11-1988
585.15,588.07,30-11-1988
591.11,594.07,01-12-1988
597.14,600.13,02-12-1988
603.42,606.44,05-12-1988
609.77,612.82,06-12-1988
616.24,619.32,07-12-1988
622.77,625.89,08-12-1988
629.54,632.68,09-12-1988
636.37,639.55,12-12-1988
643.46,646.67,13-12-1988
650.62,653.87,14-12-1988
658.08,661.37,15-12-1988
665.43,668.96,16-12-1988
673.35,676.72,19-12-1988
681.57,684.97,20-12-1988
691.12,694.57,21-12-1988
700.8,704.31,22-12-1988
710.63,714.18,23-12-1988
720.59,724.19,26-12-1988
731.07,734.73,27-12-1988
741.71,745.42,28-12-1988
752.79,756.55,29-12-1988
761.49,765.3,02-01-1989
770.36,774.21,03-01-1989
779.33,783.23,04-01-1989
788.41,792.35,05-01-1989
797.59,801.58,06-01-1989
806.88,810.92,09-01-1989
816.28,820.36,10-01-1989
825.78,829.91,11-01-1989
835.4,839.58,12-01-1989
845.13,849.36,13-01-1989
0.995,1.0,16-01-1989
0.995,1.0,17-01-1989
0.995,1.0,18-01-1989
0.995,1.0,19-01-1989
0.995,1.0,20-01-1989
0.995,1.0,23-01-1989
0.995,1.0,24-01-1989
0.995,1.0,25-01-1989
0.995,1.0,26-01-1989
0.995,1.0,27-01-1989
0.995,1.0,30-01-1989
0.995,1.0,31-01-1989
0.995,1.0,01-02-1989
0.995,1.0,02-02-1989
0.995,1.0,03-02-1989
0.995,1.0,08-02-1989
0.995,1.0,09-02-1989
0.995,1.0,10-02-1989
0.995,1.0,13-02-1989
0.995,1.0,14-02-1989
0.995,1.0,15-02-1989
0.995,1.0,16-02-1989
0.995,1.0,17-02-1989
0.995,1.0,20-02-1989
0.995,1.0,21-02-1989
0.995,1.0,22-02-1989
0.995,1.0,23-02-1989
0.995,1.0,24-02-1989
0.995,1.0,27-02-1989
0.995,1.0,28-02-1989
0.995,1.0,01-03-1989
0.995,1.0,02-03-1989
0.995,1.0,03-03-1989
0.995,1.0,06-03-1989
0.995,1.0,07-03-1989
0.995,1.0,08-03-1989
0.995,1.0,09-03-1989
0.995,1.0,10-03-1989
0.995,1.0,13-03-1989
0.995,1.0,14-03-1989
0.995,1.0,15-03-1989
0.995,1.0,16-03-1989
0.995,1.0,17-03-1989
0.995,1.0,20-03-1989
0.995,1.0,21-03-1989
0.995,1.0,22-03-1989
0.995,1.0,27-03-1989
0.995,1.0,28-03-1989
0.995,1.0,29-03-1989
0.995,1.0,30-03-1989
0.995,1.0,31-03-1989
0.995,1.0,03-04-1989
0.995,1.0,04-04-1989
0.995,1.0,05-04-1989
0.995,1.0,06-04-1989
0.995,1.0,07-04-1989
0.995,1.0,10-04-1989
0.995,1.0,11-04-1989
0.995,1.0,12-04-1989
0.995,1.0,13-04-1989
0.995,1.0,14-04-1989
1.027,1.032,18-04-1989
1.027,1.032,19-04-1989
1.027,1.032,20-04-1989
1.027,1.032,21-04-1989
1.027,1.032,24-04-1989
1.027,1.032,25-04-1989
1.027,1.032,26-04-1989
1.027,1.032,27-04-1989
1.027,1.032,28-04-1989
1.027,1.032,02-05-1989
1.027,1.032,03-05-1989
1.027,1.032,04-05-1989
1.048,1.053,05-05-1989
1.048,1.053,08-05-1989
1.048,1.053,09-05-1989
1.048,1.053,10-05-1989
1.048,1.053,11-05-1989
1.095,1.1,12-05-1989
1.095,1.1,15-05-1989
1.116,1.122,16-05-1989
1.116,1.122,17-05-1989
1.116,1.122,18-05-1989
1.116,1.122,19-05-1989
1.137,1.142,22-05-1989
1.137,1.142,23-05-1989
1.137,1.142,24-05-1989
1.137,1.142,26-05-1989
1.148,1.153,29-05-1989
1.148,1.153,30-05-1989
1.148,1.153,31-05-1989
1.164,1.17,01-06-1989
1.164,1.17,02-06-1989
1.164,1.17,05-06-1989
1.211,1.217,06-06-1989
1.211,1.217,07-06-1989
1.211,1.217,08-06-1989
1.247,1.254,09-06-1989
1.247,1.254,12-06-1989
1.316,1.322,13-06-1989
1.316,1.322,14-06-1989
1.341,1.348,15-06-1989
1.353,1.36,16-06-1989
1.366,1.372,19-06-1989
1.378,1.385,20-06-1989
1.391,1.398,21-06-1989
1.404,1.411,22-06-1989
1.419,1.426,23-06-1989
1.437,1.444,26-06-1989
1.455,1.462,27-06-1989
1.473,1.481,28-06-1989
1.492,1.5,29-06-1989
1.512,1.519,30-06-1989
1.693,1.701,03-07-1989
1.711,1.72,04-07-1989
1.73,1.739,05-07-1989
1.75,1.758,06-07-1989
1.768,1.777,07-07-1989
1.788,1.797,10-07-1989
1.808,1.817,11-07-1989
1.829,1.838,12-07-1989
1.851,1.86,13-07-1989
1.873,1.882,14-07-1989
1.895,1.905,17-07-1989
1.918,1.928,18-07-1989
1.942,1.951,19-07-1989
1.965,1.975,20-07-1989
1.989,1.999,21-07-1989
2.013,2.023,24-07-1989
2.037,2.047,25-07-1989
2.066,2.076,26-07-1989
2.095,2.105,27-07-1989
2.124,2.135,28-07-1989
2.156,2.166,31-07-1989
2.178,2.189,01-08-1989
2.201,2.212,02-08-1989
2.224,2.235,03-08-1989
2.248,2.259,04-08-1989
2.272,2.283,07-08-1989
2.296,2.307,08-08-1989
2.32,2.332,09-08-1989
2.345,2.357,10-08-1989
2.37,2.382,11-08-1989
2.397,2.409,14-08-1989
2.424,2.436,15-08-1989
2.451,2.464,16-08-1989
2.48,2.492,17-08-1989
2.508,2.52,18-08-1989
2.537,2.55,21-08-1989
2.567,2.58,22-08-1989
2.597,2.61,23-08-1989
2.627,2.641,24-08-1989
2.659,2.672,25-08-1989
2.688,2.701,28-08-1989
2.717,2.731,29-08-1989
2.747,2.761,30-08-1989
2.788,2.802,31-08-1989
2.824,2.838,01-09-1989
2.863,2.877,04-09-1989
2.902,2.916,05-09-1989
2.941,2.956,06-09-1989
2.983,2.998,08-09-1989
3.025,3.04,11-09-1989
3.068,3.083,12-09-1989
3.111,3.126,13-09-1989
3.156,3.172,14-09-1989
3.203,3.219,15-09-1989
3.251,3.267,18-09-1989
3.299,3.316,19-09-1989
3.349,3.365,20-09-1989
3.398,3.415,21-09-1989
3.449,3.466,22-09-1989
3.51,3.527,25-09-1989
3.571,3.589,26-09-1989
3.634,3.652,27-09-1989
3.704,3.722,28-09-1989
3.778,3.797,29-09-1989
3.834,3.853,02-10-1989
3.89,3.91,03-10-1989
3.948,3.968,04-10-1989
4.007,4.027,05-10-1989
4.067,4.087,06-10-1989
4.128,4.148,10-10-1989
4.189,4.21,11-10-1989
4.252,4.273,12-10-1989
4.316,4.338,13-10-1989
4.38,4.401,16-10-1989
4.443,4.465,17-10-1989
4.508,4.53,18-10-1989
4.573,4.596,19-10-1989
4.64,4.663,20-10-1989
4.714,4.738,23-10-1989
4.79,4.814,24-10-1989
4.867,4.891,25-10-1989
4.945,4.97,26-10-1989
5.025,5.05,27-10-1989
5.113,5.138,30-10-1989
5.199,5.225,31-10-1989
5.283,5.309,01-11-1989
5.368,5.394,03-11-1989
5.454,5.481,06-11-1989
5.542,5.57,07-11-1989
5.632,5.661,08-11-1989
5.724,5.753,09-11-1989
5.82,5.85,10-11-1989
5.919,5.948,13-11-1989
6.018,6.048,14-11-1989
6.119,6.15,16-11-1989
6.224,6.255,17-11-1989
6.331,6.362,20-11-1989
6.439,6.471,21-11-1989
6.549,6.582,22-11-1989
6.661,6.695,23-11-1989
6.786,6.82,24-11-1989
6.912,6.947,27-11-1989
7.041,7.076,28-11-1989
7.184,7.22,29-11-1989
7.331,7.368,30-11-1989
7.469,7.507,01-12-1989
7.633,7.671,04-12-1989
7.776,7.815,05-12-1989
7.922,7.962,06-12-1989
8.071,8.112,07-12-1989
8.224,8.265,08-12-1989
8.379,8.421,11-12-1989
8.549,8.592,12-12-1989
8.739,8.783,13-12-1989
8.933,8.978,14-12-1989
9.131,9.177,15-12-1989
9.334,9.381,18-12-1989
9.541,9.589,19-12-1989
9.796,9.845,20-12-1989
10.084,10.135,21-12-1989
10.381,10.433,22-12-1989
10.686,10.74,26-12-1989
11.001,11.056,27-12-1989
11.302,11.358,28-12-1989
11.524,11.582,02-01-1990
11.302,11.358,03-01-1990
11.751,11.81,03-01-1990
11.983,12.042,04-01-1990
12.209,12.27,05-01-1990
12.44,12.503,08-01-1990
12.677,12.74,09-01-1990
12.917,12.982,10-01-1990
13.162,13.228,11-01-1990
13.412,13.479,12-01-1990
13.666,13.735,15-01-1990
13.926,13.995,16-01-1990
14.189,14.26,17-01-1990
14.458,14.53,18-01-1990
14.732,14.806,19-01-1990
15.055,15.13,22-01-1990
15.384,15.461,23-01-1990
15.721,15.799,24-01-1990
16.064,16.145,25-01-1990
16.429,16.512,26-01-1990
16.803,16.887,29-01-1990
17.184,17.27,30-01-1990
17.643,17.731,31-01-1990
18.085,18.175,01-02-1990
18.538,18.63,02-02-1990
19.002,19.097,05-02-1990
19.566,19.664,06-02-1990
20.147,20.247,07-02-1990
20.744,20.848,08-02-1990
21.36,21.467,09-02-1990
21.994,22.104,12-02-1990
22.713,22.827,13-02-1990
23.456,23.574,14-02-1990
24.224,24.345,15-02-1990
25.016,25.141,16-02-1990
25.859,25.989,19-02-1990
26.744,26.877,20-02-1990
27.658,27.796,21-02-1990
28.603,28.746,22-02-1990
29.581,29.729,23-02-1990
30.483,30.636,28-02-1990
31.251,31.407,01-03-1990
32.037,32.197,02-03-1990
32.843,33.007,05-03-1990
33.669,33.838,06-03-1990
34.517,34.69,07-03-1990
35.386,35.563,08-03-1990
36.299,36.481,09-03-1990
37.236,37.422,12-03-1990
38.197,38.388,13-03-1990
42.294,42.506,19-03-1990
38.963,38.963,20-03-1990
37.882,38.989,21-03-1990
36.136,39.825,22-03-1990
35.911,38.435,23-03-1990
37.075,38.58,26-03-1990
39.639,40.345,27-03-1990
40.014,40.814,28-03-1990
41.827,42.313,29-03-1990
41.933,42.56,30-03-1990
42.29,42.626,02-04-1990
42.147,42.676,03-04-1990
42.245,42.724,04-04-1990
42.172,42.725,05-04-1990
42.204,42.694,06-04-1990
42.251,42.742,09-04-1990
43.236,43.46,10-04-1990
46.2,46.853,11-04-1990
49.061,49.39,16-04-1990
50.611,52.306,17-04-1990
50.471,51.467,18-04-1990
50.766,51.485,19-04-1990
50.578,51.405,20-04-1990
50.663,51.268,23-04-1990
50.732,51.154,24-04-1990
50.677,51.207,25-04-1990
50.776,51.292,26-04-1990
50.804,51.185,27-04-1990
50.845,51.243,30-04-1990
50.759,51.189,02-05-1990
50.775,51.33,03-05-1990
50.701,51.143,04-05-1990
50.739,51.173,07-05-1990
50.801,51.132,08-05-1990
50.74,51.133,09-05-1990
50.824,51.23,10-05-1990
50.81,51.19,11-05-1990
50.866,51.131,14-05-1990
50.99,51.239,15-05-1990
51.041,51.198,16-05-1990
51.088,51.223,17-05-1990
51.102,51.358,18-05-1990
51.236,51.505,21-05-1990
51.891,51.836,22-05-1990
52.243,52.536,23-05-1990
52.71,52.858,24-05-1990
54.04,54.351,25-05-1990
54.464,54.826,28-05-1990
54.936,55.114,29-05-1990
54.952,55.143,30-05-1990
54.975,55.219,31-05-1990
54.875,55.081,01-06-1990
54.901,55.149,04-06-1990
55.131,55.247,05-06-1990
55.507,55.858,06-06-1990
55.568,55.787,07-06-1990
55.494,55.747,08-06-1990
55.467,55.665,11-06-1990
55.415,55.66,12-06-1990
55.454,55.675,13-06-1990
55.751,55.962,15-06-1990
56.042,56.311,18-06-1990
56.439,56.672,19-06-1990
56.577,56.793,20-06-1990
56.981,57.137,21-06-1990
58.29,58.363,22-06-1990
59.569,59.872,25-06-1990
59.825,60.046,26-06-1990
59.861,60.077,27-06-1990
60.012,60.198,28-06-1990
60.735,61.022,29-06-1990
61.71,62.018,02-07-1990
62.255,62.373,03-07-1990
63.021,63.056,04-07-1990
65.44,66.04,05-07-1990
65.752,66.312,06-07-1990
65.512,65.994,09-07-1990
65.622,65.907,10-07-1990
65.413,65.985,11-07-1990
65.674,65.895,12-07-1990
66.089,66.252,13-07-1990
66.373,66.615,16-07-1990
66.267,66.531,17-07-1990
66.671,66.919,18-07-1990
67.05,67.295,19-07-1990
67.699,67.907,20-07-1990
67.946,68.175,23-07-1990
67.905,68.119,24-07-1990
68.008,68.097,25-07-1990
67.916,68.174,26-07-1990
68.148,68.211,27-07-1990
68.375,68.518,30-07-1990
68.754,68.99,31-07-1990
69.755,69.79,01-08-1990
70.655,70.815,02-08-1990
70.911,71.036,03-08-1990
71.131,71.303,06-08-1990
71.359,71.517,07-08-1990
71.32,71.561,08-08-1990
71.423,71.577,09-08-1990
71.336,71.57,10-08-1990
71.477,71.688,13-08-1990
71.575,71.717,14-08-1990
71.692,71.982,15-08-1990
72.079,72.247,16-08-1990
72.383,72.486,17-08-1990
72.169,72.405,20-08-1990
72.0,72.3,21-08-1990
71.772,72.095,22-08-1990
71.065,71.371,23-08-1990
72.029,72.257,24-08-1990
72.22,72.349,27-08-1990
72.213,72.439,28-08-1990
72.027,72.261,29-08-1990
71.493,71.963,30-08-1990
71.38,71.674,31-08-1990
70.465,70.854,03-09-1990
68.593,69.552,04-09-1990
67.276,67.964,05-09-1990
67.55,68.104,06-09-1990
67.28,67.917,10-09-1990
67.258,67.747,11-09-1990
69.929,70.327,12-09-1990
73.041,73.787,13-09-1990
74.861,75.493,14-09-1990
74.699,75.213,17-09-1990
75.137,75.218,18-09-1990
77.559,77.548,19-09-1990
79.525,78.075,20-09-1990
81.24,81.96,21-09-1990
81.8,82.081,24-09-1990
82.083,82.374,25-09-1990
82.463,82.728,26-09-1990
83.751,84.107,27-09-1990
83.746,84.223,28-09-1990
84.187,84.716,01-10-1990
84.364,84.61,02-10-1990
84.599,84.979,04-10-1990
87.004,87.36,05-10-1990
88.844,89.601,09-10-1990
90.055,90.6,10-10-1990
90.22,90.657,11-10-1990
90.775,91.33,12-10-1990
91.693,92.477,15-10-1990
92.522,92.993,16-10-1990
93.482,94.179,17-10-1990
95.032,95.649,18-10-1990
98.752,99.169,19-10-1990
99.022,99.766,22-10-1990
98.528,99.244,23-10-1990
99.204,99.765,24-10-1990
100.28,100.72,25-10-1990
102.31,103.12,26-10-1990
104.18,104.78,29-10-1990
105.16,105.8,30-10-1990
105.88,106.95,31-10-1990
107.62,108.19,01-11-1990
113.1,113.76,05-11-1990
114.29,114.93,06-11-1990
114.0,114.57,07-11-1990
113.24,114.05,08-11-1990
114.29,114.9,09-11-1990
115.53,116.31,12-11-1990
117.5,118.08,13-11-1990
117.76,118.24,14-11-1990
117.23,117.91,16-11-1990
118.13,118.73,19-11-1990
120.84,122.01,20-11-1990
124.57,125.34,21-11-1990
128.07,129.02,22-11-1990
129.12,129.66,23-11-1990
130.23,130.58,26-11-1990
133.24,133.86,27-11-1990
136.42,136.76,28-11-1990
140.41,141.05,29-11-1990
143.82,144.71,30-11-1990
146.66,147.17,03-12-1990
147.26,147.59,04-12-1990
147.22,147.54,05-12-1990
147.95,148.42,06-12-1990
148.96,149.61,07-12-1990
149.5,149.92,10-12-1990
149.47,149.98,11-12-1990
149.26,149.82,12-12-1990
150.35,150.73,13-12-1990
150.61,151.31,14-12-1990
151.75,152.05,17-12-1990
153.74,153.63,18-12-1990
157.7,158.32,19-12-1990
157.51,159.02,20-12-1990
159.61,160.89,21-12-1990
161.06,161.31,24-12-1990
163.33,163.88,26-12-1990
164.94,165.89,27-12-1990
168.59,170.06,28-12-1990
168.59,170.06,02-01-1991
171.85,172.6,02-01-1991
172.88,173.39,03-01-1991
173.88,174.31,04-01-1991
176.29,177.28,07-01-1991
180.43,181.06,08-01-1991
181.47,182.3,09-01-1991
182.26,183.0,10-01-1991
183.47,183.6,11-01-1991
187.2,187.98,14-01-1991
189.84,190.47,15-01-1991
194.46,195.08,16-01-1991
195.8,197.46,17-01-1991
198.97,200.01,18-01-1991
198.63,199.76,21-01-1991
196.82,198.18,22-01-1991
197.68,198.31,23-01-1991
198.57,198.97,24-01-1991
200.93,201.51,25-01-1991
205.46,206.27,28-01-1991
211.59,212.31,29-01-1991
215.64,216.17,30-01-1991
219.17,220.14,31-01-1991
220.53,221.34,04-02-1991
219.94,220.77,05-02-1991
219.76,220.42,06-02-1991
220.43,221.0,07-02-1991
220.96,221.41,08-02-1991
221.31,222.09,13-02-1991
220.1,221.3,14-02-1991
220.59,221.56,15-02-1991
219.78,220.94,18-02-1991
220.14,220.75,19-02-1991
220.78,221.72,20-02-1991
221.04,221.66,21-02-1991
221.41,222.05,22-02-1991
221.99,222.62,25-02-1991
222.76,223.17,26-02-1991
222.95,223.63,27-02-1991
222.84,223.43,28-02-1991
224.15,224.67,01-03-1991
225.57,226.11,04-03-1991
225.24,225.66,05-03-1991
225.66,225.97,06-03-1991
225.82,226.34,07-03-1991
226.18,226.48,08-03-1991
226.98,227.4,11-03-1991
227.51,228.08,12-03-1991
228.14,228.75,13-03-1991
228.86,229.27,14-03-1991
228.51,229.15,15-03-1991
229.62,230.11,18-03-1991
230.92,231.15,19-03-1991
232.89,233.43,20-03-1991
232.96,233.5,21-03-1991
233.9,234.28,22-03-1991
234.85,235.6,25-03-1991
236.48,236.74,26-03-1991
238.14,238.93,27-03-1991
241.07,241.83,01-04-1991
244.14,244.74,02-04-1991
245.51,246.14,03-04-1991
245.47,245.96,04-04-1991
245.67,246.06,05-04-1991
246.11,246.89,08-04-1991
248.2,248.53,09-04-1991
249.0,249.81,10-04-1991
250.15,250.41,11-04-1991
250.38,251.06,12-04-1991
251.06,251.37,15-04-1991
252.35,252.83,16-04-1991
253.5,253.57,17-04-1991
254.56,255.08,18-04-1991
255.58,255.74,19-04-1991
255.55,255.93,22-04-1991
255.96,256.2,23-04-1991
257.0,257.22,24-04-1991
258.2,258.34,25-04-1991
258.81,258.95,26-04-1991
260.0,260.47,29-04-1991
260.08,260.73,30-04-1991
261.2,261.78,02-05-1991
261.93,262.13,03-05-1991
262.36,263.1,06-05-1991
263.77,264.01,07-05-1991
264.62,264.94,08-05-1991
266.86,267.43,09-05-1991
268.96,269.81,10-05-1991
268.76,269.15,13-05-1991
270.36,270.69,14-05-1991
272.13,272.69,15-05-1991
273.77,273.96,16-05-1991
274.63,275.14,17-05-1991
274.77,275.1,20-05-1991
276.12,276.24,21-05-1991
276.83,277.08,22-05-1991
278.02,278.39,23-05-1991
279.25,279.59,24-05-1991
280.91,281.14,27-05-1991
282.15,282.21,28-05-1991
283.08,283.24,29-05-1991
284.34,284.7,31-05-1991
285.71,286.01,03-06-1991
286.88,287.11,04-06-1991
288.2,288.41,05-06-1991
288.85,288.94,06-06-1991
289.5,289.88,07-06-1991
290.8,291.31,10-06-1991
291.72,292.15,11-06-1991
293.03,293.35,12-06-1991
294.35,294.65,13-06-1991
295.87,296.06,14-06-1991
297.65,297.96,17-06-1991
299.64,300.11,18-06-1991
300.77,301.02,19-06-1991
301.53,301.96,20-06-1991
303.02,303.33,21-06-1991
304.92,305.36,24-06-1991
306.69,307.14,25-06-1991
308.7,309.22,26-06-1991
310.88,311.23,27-06-1991
311.75,312.22,28-06-1991
312.65,313.37,01-07-1991
313.54,314.72,02-07-1991
315.14,315.49,03-07-1991
317.16,317.24,04-07-1991
318.21,318.64,05-07-1991
319.6,320.47,08-07-1991
321.67,321.95,09-07-1991
322.68,323.23,10-07-1991
323.63,324.18,11-07-1991
325.18,325.36,12-07-1991
326.33,326.53,15-07-1991
328.07,328.41,16-07-1991
329.41,329.66,17-07-1991
330.79,330.99,18-07-1991
332.67,332.52,19-07-1991
334.05,334.1,22-07-1991
335.6,335.99,23-07-1991
337.44,337.75,24-07-1991
339.4,339.58,25-07-1991
340.74,340.96,26-07-1991
342.34,342.69,29-07-1991
344.78,344.8,30-07-1991
346.21,346.57,31-07-1991
348.59,348.84,01-08-1991
350.72,351.19,02-08-1991
352.92,353.18,05-08-1991
354.55,354.93,06-08-1991
356.59,356.81,07-08-1991
358.63,358.96,08-08-1991
360.63,361.07,09-08-1991
362.9,363.04,12-08-1991
365.3,365.91,13-08-1991
368.54,368.76,14-08-1991
369.74,370.09,15-08-1991
371.64,372.27,16-08-1991
373.95,374.34,19-08-1991
376.29,376.84,20-08-1991
378.76,379.22,21-08-1991
381.05,381.73,22-08-1991
383.51,383.79,23-08-1991
383.47,384.82,26-08-1991
386.63,386.9,27-08-1991
388.39,388.95,28-08-1991
390.97,392.82,29-08-1991
392.75,393.76,30-08-1991
396.0,397.19,02-09-1991
398.94,399.58,03-09-1991
402.02,402.84,04-09-1991
405.05,405.39,05-09-1991
406.88,407.37,06-09-1991
410.52,411.5,09-09-1991
414.37,414.44,10-09-1991
417.44,417.64,11-09-1991
421.45,421.64,12-09-1991
425.51,425.87,13-09-1991
428.5,429.0,16-09-1991
431.34,432.24,17-09-1991
435.94,436.46,18-09-1991
438.82,439.13,19-09-1991
441.64,442.11,20-09-1991
445.08,445.82,23-09-1991
446.99,449.35,24-09-1991
450.73,452.61,25-09-1991
454.88,454.21,26-09-1991
460.01,458.65,27-09-1991
465.48,464.93,30-09-1991
528.71,530.66,01-10-1991
534.28,536.99,02-10-1991
540.24,540.6,03-10-1991
544.21,544.18,04-10-1991
547.25,547.39,07-10-1991
551.7,553.21,08-10-1991
557.89,558.25,09-10-1991
560.91,562.48,10-10-1991
565.36,566.5,11-10-1991
571.11,572.27,14-10-1991
575.73,577.23,15-10-1991
581.16,581.77,16-10-1991
585.46,586.32,17-10-1991
590.12,590.9,18-10-1991
597.09,598.21,21-10-1991
604.26,604.99,22-10-1991
607.84,608.05,23-10-1991
612.86,613.67,24-10-1991
620.53,620.39,25-10-1991
622.12,622.59,28-10-1991
629.33,628.99,29-10-1991
638.18,637.94,30-10-1991
641.54,645.02,31-10-1991
651.59,650.57,01-11-1991
658.61,661.02,04-11-1991
666.42,668.68,05-11-1991
675.46,677.0,06-11-1991
684.19,689.35,07-11-1991
692.83,695.7,08-11-1991
700.94,705.21,11-11-1991
712.91,712.81,12-11-1991
720.93,720.83,13-11-1991
728.8,731.57,14-11-1991
740.1,742.14,18-11-1991
749.89,751.63,19-11-1991
761.2,762.21,20-11-1991
771.92,773.62,21-11-1991
782.54,783.67,22-11-1991
791.67,794.75,25-11-1991
806.0,805.0,26-11-1991
813.62,816.05,27-11-1991
824.93,825.13,28-11-1991
840.35,840.4,29-11-1991
850.5,850.6,02-12-1991
861.15,861.2,03-12-1991
871.7,871.75,04-12-1991
882.4,882.5,05-12-1991
893.1,893.15,06-12-1991
903.5,903.6,09-12-1991
913.85,913.9,10-12-1991
924.6,924.7,11-12-1991
935.15,935.25,12-12-1991
945.8,945.85,13-12-1991
956.4,956.45,16-12-1991
967.45,967.55,17-12-1991
978.4,978.45,18-12-1991
989.4,989.45,19-12-1991
1000.4,1000.45,20-12-1991
1011.55,1011.6,23-12-1991
1023.8,1023.9,24-12-1991
1033.85,1033.9,26-12-1991
1045.05,1045.1,27-12-1991
1057.1,1057.2,30-12-1991
1068.7,1068.8,31-12-1991
1079.3,1079.4,02-01-1992
1090.05,1090.1,03-01-1992
1100.8,1100.9,06-01-1992
1111.5,1111.55,07-01-1992
1122.1,1122.2,08-01-1992
1132.9,1133.0,09-01-1992
1143.75,1143.85,10-01-1992
1155.5,1155.6,13-01-1992
1166.9,1167.0,14-01-1992
1179.0,1179.05,15-01-1992
1202.1,1202.2,16-01-1992
1201.6,1201.65,17-01-1992
1213.0,1213.1,20-01-1992
1224.35,1224.4,21-01-1992
1235.8,1235.9,22-01-1992
1247.5,1247.55,23-01-1992
1259.1,1259.2,24-01-1992
1270.85,1270.9,27-01-1992
1282.55,1282.6,28-01-1992
1295.3,1295.35,29-01-1992
1307.3,1307.35,30-01-1992
1319.4,1319.45,31-01-1992
1333.2,1333.25,03-02-1992
1346.8,1346.9,04-02-1992
1360.7,1360.8,05-02-1992
1375.9,1376.0,06-02-1992
1390.85,1390.95,07-02-1992
1405.6,1405.7,10-02-1992
1420.5,1420.6,11-02-1992
1435.6,1435.7,12-02-1992
1467.35,1467.45,13-02-1992
1467.35,1467.45,14-02-1992
1483.4,1483.45,17-02-1992
1499.6,1499.7,18-02-1992
1516.45,1516.5,19-02-1992
1532.65,1532.75,20-02-1992
1548.3,1548.4,21-02-1992
1564.25,1564.35,24-02-1992
1580.7,1580.8,25-02-1992
1597.3,1597.4,26-02-1992
1614.0,1614.1,27-02-1992
1630.75,1630.85,28-02-1992
1647.45,1647.55,04-03-1992
1664.25,1664.35,05-03-1992
1681.05,1681.15,06-03-1992
1698.25,1698.35,09-03-1992
1715.45,1715.55,10-03-1992
1733.1,1733.2,11-03-1992
1750.7,1750.8,12-03-1992
1768.3,1768.4,13-03-1992
1786.25,1786.35,16-03-1992
1804.15,1804.25,17-03-1992
1821.9,1822.0,18-03-1992
1839.9,1840.0,19-03-1992
1857.92,1858.02,20-03-1992
